measurement_id,depth_reading_time,water_temperature_50m,salinity_50m,oxygen_saturation_50m,perceived_water_density,sediment_deposition,seafloor_pressure,plankton_density,microplankton_density,mesoplankton_density,macroplankton_density,dissolved_gas_pressure,current_velocity_near_surface,current_velocity_deep,current_direction_near_surface,current_direction_deep,current_turbulence,sediment_temperature_0_to_10cm,sediment_temperature_10_to_30cm,sediment_temperature_30_to_100cm,sediment_temperature_100_to_250cm,sediment_porosity_0_to_10cm,sediment_porosity_10_to_30cm,sediment_porosity_30_to_100cm,sediment_porosity_100_to_250cm,blue_light_penetration,downwelling_light,scattered_light,perpendicular_light_intensity,thermal_emissions,is_photic_zone,photoperiod_intensity,chlorophyll_a_concentration (mg m-3),nitrate_concentration (µmol L-1),phosphate_concentration (µmol L-1),silicate_concentration (µmol L-1),total_alkalinity (µmol kg-1),dissolved_inorganic_carbon (µmol kg-1),pH,partial_pressure_CO2 (µatm),aragonite_saturation_state,sea_surface_height_anomaly (cm),significant_wave_height (m),bottom_current_shear_stress (Pa),sound_speed_water (m s-1),acoustic_backscatter_intensity (dB),turbidity (NTU),light_attenuation_coefficient_Kd (m⁻¹),bioluminescence_intensity (photons cm-2 s-1),Brunt_Vaisala_frequency_squared (s-2),mixed_layer_depth (m),hydrostatic_pressure
15103,2023-09-22 06:00:00,,13.6,"16,9","20,9",,0.9898,,12.0,0.0,0.0,"0,27",2.475,3.075,354.0,315.0,"6,5",292.35,298.04999999999995,298.54999999999995,298.04999999999995,,"0,081","0,14","0,228",13.0,5.0,8.0,"51,5",,1.0,0.0,0.04277833436253732,6.316438392830106,0.3927601401566196,,2211.2485449537567,,,,,-3.64514107913276,0.1230442648025029,,1515.869200336707,-77.07358341636089,0.9048554954674917,0.17119918038015963,137.45520161368898,6.664775638546448e-05,99.80055557148012,1.0143
16209,2023-11-07 08:00:00,300.04999999999995,17.5,"22,2","31,4",0,0.9901,60.0,32.0,3.0,97.0,"0,87",2.7,,225.0,,"14,8",300.15,299.85,299.95,,,"0,111","0,116","0,212",469.0,337.0,132.0,,"751,5",1.0,,1.7077633000735928,4.302297762862585,,,2182.1155193371314,2046.074075346565,8.057483409441424,,2.5950026943055384,1.8239768002617383,0.15925098562741324,0.016987032968815475,1515.435515737587,-71.1113126875386,3.1617731172591674,0.451805478975091,849.0716764561308,0.00025190220062398783,,1.014
7807,2022-11-22 06:00:00,296.35,13.3,,"26,6",0,0.9865,45.0,10.0,,,"0,32",,8.325,304.0,306.0,"13,7",296.35,297.65,298.15,298.04999999999995,"0,265","0,265","0,312","0,332",39.0,18.0,21.0,,"123,1",1.0,18.605833333333333,2.1801757587061106,4.486978439086293,0.2886734246651483,4.780460578349707,2215.4692053578933,2077.94594647264,,405.4904729564151,2.6194872586783737,7.754608734232134,0.11521315737364823,0.011344887010780817,1506.2568735167729,-64.06573265554663,4.53564887844567,,,1.775976005313457e-05,64.98213559429502,1.0106
20871,2024-05-19 14:00:00,,23.2,"20,5","33,4",,,,,7.0,100.0,"1,88",8.25,10.35,157.0,152.0,27,303.75,299.65,299.45,299.35,"0,135","0,165",,"0,291",665.0,516.0,149.0,"670,8","1028,1",1.0,,1.1823557842700938,4.630107342992383,0.2982734967402421,4.538455250770441,2193.4574461871766,1982.5855006228587,,458.00908906905113,2.2443676161648933,4.51798594790348,1.6905192885330234,0.10537702630594016,1491.2555348408634,-69.64608763888484,2.4203609184902826,0.3451118940189594,155.92813817408714,3.4157470160949186e-05,21.665407895374397,1.0064
1054,2022-02-13 21:00:00,,,"22,2","27,8",4,0.9852,,0.0,100.0,100.0,"0,24",,,347.0,340.0,"10,4",297.65,299.35,298.85,298.54999999999995,"0,366","0,318",,"0,288",0.0,0.0,0.0,0,0,0.0,0.0,3.620350589142461,3.6490124699253568,0.19712448194319487,4.234779469288794,2176.821987785152,,,,,15.87834341552751,1.3584695219361436,0.00621221869805924,1497.4608839593259,-63.46935384444198,7.053872923394509,,655721.1584642339,8.708736643376219e-05,16.540429762739397,1.0093
20659,2024-05-10 18:00:00,,14.5,"23,5","31,4",0.6,0.9857,100.0,,,11.0,"0,51",3.1500000000000004,5.175000000000001,290.0,,,301.35,300.54999999999995,299.25,299.35,,"0,188","0,222","0,299",6.0,,4.0,"22,9","58,9",0.0,0.0,0.9645172109972178,,0.3424421355883561,5.382130071277087,2182.445082334043,,,,,10.309970289261589,1.5783382951542557,0.016704777897799828,1492.6820183484026,-74.72719277084889,,0.3141666461840038,,0.00020883748538244059,19.240996357543597,1.0095
21509,2024-06-15 04:00:00,,16.0,"21,2","28,9",0.0,,4.0,0.0,0.0,14.0,"0,62",2.0250000000000004,2.325,157.0,159.0,,,299.35,299.25,299.25,"0,195","0,184","0,211","0,28",0.0,0.0,0.0,0,0,,0.0,1.1385825559183682,5.930349846033834,0.3654190891600685,,2178.9992299124883,,,,,-0.4194658904808408,1.073599982953703,0.027305741461932515,1521.9805170175487,-68.42164140522284,2.5976824352434935,,4082.8597920830703,0.00014423588768594617,35.96516779289131,1.0101
8980,2023-01-10 03:00:00,,13.3,"20,9","26,4",0,0.9874,35.0,5.0,1.0,100.0,"0,31",3.9,9.225,304.0,310.0,,296.35,,298.15,298.04999999999995,,"0,269","0,26","0,302",0.0,0.0,0.0,0,0,0.0,0.0,2.3996398095501394,5.617595050412728,,5.267200117945524,2204.588751164731,,,,,-5.522125267802609,1.3707679551285026,0.0053040129471300336,1499.2324010176776,-69.54359630400896,4.865118035416082,0.6040731715961456,6875231.551820251,9.439955062670033e-06,43.21608997404927,1.0116
20655,2024-05-10 14:00:00,,20.8,,"36,1",0.0,0.9842,16.0,13.0,8.0,,"1,64",,6.0,135.0,,,304.04999999999995,299.85,299.15,299.35,"0,218","0,189",,"0,299",598.0,,138.0,,"1051,9",1.0,60.0,2.031155967429692,4.164092909218688,0.23681548836148944,4.828684029598903,2225.7830135752542,,,,,15.207144776193527,1.5098449929042534,0.011445263365177892,1486.0675207736256,,3.6997249430927264,0.46677997500505414,174.81701909252445,0.00025849065601242835,10.0,1.0076
21312,2024-06-06 23:00:00,,,"21,7",27,0.0,,,,3.0,17.0,"0,18",3.075,3.9,322.0,282.0,"6,5",297.54999999999995,299.35,299.04999999999995,299.35,"0,197","0,209","0,244","0,283",0.0,0.0,0.0,0,,0.0,0.0,1.0145432070103688,5.696120550101932,,5.315767629501131,2177.5958588592703,,,,,,1.5511613279424161,0.0011072681899310542,1496.0987449242737,-70.29778076250842,2.636134341213918,0.34289345977095265,3608.6000566989715,2.659902516296252e-05,36.02066321216708,1.0134
8674,2022-12-28 09:00:00,300.25,17.5,"22,2","31,3",,0.9879,28.0,4.0,5.0,,"0,91",5.925000000000001,,254.0,260.0,"19,4",299.45,297.25,297.95,298.15,"0,283","0,297",,"0,304",609.0,479.0,130.0,"718,5","942,8",1.0,60.0,,3.9870397606471375,0.24342705072027832,,2229.5693738314844,2032.5203293565094,,417.5035527177037,2.3485789229851464,10.714898662589706,1.067245897466152,0.005966904274594671,1511.3505520933072,-67.62045248247559,4.240892698546248,0.5802250399874581,23903.805032257224,0.00015363202903908915,,1.0117
6302,,301.45,20.8,,32,,0.987,70.0,38.0,9.0,100.0,"1,38",,,169.0,167.0,"28,1",301.85,298.25,298.15,298.04999999999995,"0,269",,,"0,256",796.0,552.0,244.0,"578,6","1293,9",1.0,60.0,0.2653221873626011,5.936073285018021,,,2177.231576849332,2000.3847685274823,7.971868340577145,,2.4735129098453013,-7.0160299162334905,0.24738252832276175,0.03531060381626928,1509.5006761983948,-81.1936304638394,0.9939358131580522,,78.03623889716593,5.655353182933775e-05,93.89525155104053,1.0107000000000002
9376,2023-01-26 15:00:00,,13.6,"22,7","28,3",,0.9835,100.0,100.0,100.0,100.0,"0,37",,12.75,,264.0,,300.25,298.65,298.45,298.15,,"0,27","0,258","0,294",324.0,48.0,276.0,63,,1.0,1.4946666666666668,2.7744797047624212,4.602588483485517,0.30002183159439083,5.347863498074625,2217.481374196001,,,,,,2.067413620051442,0.04354532300863092,1521.1246350880326,-64.73303203895102,6.262147570500005,0.6769999095340539,5418.150991018964,7.612144223076126e-05,27.98872380082302,1.0074
11059,2023-04-06 18:00:00,296.95,13.3,"21,8","27,7",0,0.9864,51.0,1.0,33.0,,"0,34",4.425000000000001,9.225,317.0,,,298.15,299.25,298.45,298.35,,"0,269",,"0,296",,1.0,15.0,"8,6","99,7",,0.0,2.655976538958055,4.177122755960587,0.2776544769063656,3.840839816418611,2223.5151578003347,2065.2834192838304,8.158156523645044,385.1592146118708,2.7271645866617966,13.0275138914554,1.363896362715192,0.017328285249910234,1494.804753610364,-65.8871290826679,4.719101828689641,0.599467661923648,385960.3256709901,,16.84583114002438,1.0105
2808,2022-04-27 23:00:00,296.75,12.400000000000002,"22,1","28,1",0,0.9847,46.0,18.0,2.0,96.0,,2.4000000000000004,2.85,27.0,41.0,"6,5",297.95,299.45,,298.54999999999995,"0,302","0,319",,"0,3",0.0,0.0,0.0,0,,0.0,0.0,2.420637229621975,4.73811425941408,,4.489954166116608,2237.5609087404027,2047.4259834639543,,394.7319286373883,,3.1719867707440645,2.0619197782722574,0.022057681893735664,1494.3300739171427,-67.12561239272478,4.563899048809636,,130722.97267817977,8.88631566115367e-05,20.040248018077136,1.0087000000000002
16143,2023-11-04 14:00:00,302.95,,,"32,9",,0.9849,89.0,33.0,,96.0,"1,66",9.225,11.925,148.0,147.0,,304.85,300.85,300.04999999999995,299.04999999999995,,"0,095","0,119","0,213",592.0,359.0,,"425,4","1173,5",1.0,60.0,1.1924440742553446,,0.3617413485159138,,2245.5310625364436,1994.460448272802,,437.32823035427936,,-10.38280455833349,0.1,0.030382547371281085,1510.1737570929424,-69.87807432250294,2.610401308558056,0.36201786658762913,531.3434708441706,,71.48045912516513,1.0084
16673,2023-11-26 16:00:00,300.35,,"22,6",31,"0,2",0.9844,35.0,,18.0,28.0,,7.649999999999999,9.975,212.0,213.0,,301.75,300.45,299.54999999999995,299.25,"0,255","0,247",,"0,208",326.0,213.0,113.0,"430,9","694,2",1.0,60.0,1.4817662900661404,5.5138163701674845,,5.719399848563099,2215.6557640646047,2054.0558028370856,8.005386327904082,,2.402170155364548,9.325717473505708,0.34087250164417593,0.009749172099488423,1513.9046536399637,-69.58652004296835,4.867886031103151,0.4639517093929435,,0.00010467744427089523,83.77161287533947,1.0081
9417,2023-01-28 08:00:00,,13.3,,"29,4",0,0.9844,92.0,,100.0,100.0,,,2.175,,30.0,"8,6",297.65,297.15,298.25,298.15,"0,294","0,297","0,259","0,294",129.0,,122.0,,"612,4",1.0,0.0,3.843594968824263,3.686567332278306,,4.283756791312895,2229.3323016065365,,,,,9.267669460076155,1.1332504160578147,0.013929536152306885,1499.2549914813228,-62.04011635980305,6.305517690857195,0.8071676873176157,64294.15361923575,,25.242237509973727,1.0084
16156,2023-11-05 03:00:00,295.85,12.400000000000002,"21,4","26,7",0,0.9868,100.0,89.0,7.0,100.0,"0,22",,2.4000000000000004,5.0,360.0,"6,1",296.95,299.85,300.04999999999995,299.04999999999995,"0,235","0,106",,"0,212",0.0,0.0,0.0,0,0,0.0,0.0,0.8063243351233504,5.202656995344951,0.3435833696290454,4.915768171659156,2223.4522963669297,,,386.296537963689,,,0.1,0.0011818428567824447,1497.2140128926837,,1.9712564665873804,,560949.567988905,5.6950151249752145e-05,,1.011
7306,2022-11-01 09:00:00,298.04999999999995,13.900000000000002,"22,6","29,5","0,3",,,60.0,38.0,0.0,"0,4",3.225,3.9,222.0,,"14,4",298.65,297.65,297.85,298.04999999999995,"0,276","0,255","0,254","0,337",323.0,59.0,264.0,"80,5","1017,8",1.0,10.245333333333331,1.0608508152437373,5.299580479606447,0.33173521122201827,5.451295386887286,2186.8630304912135,2058.2977579749595,8.01694401998477,432.7919717697935,2.4767002618861307,-4.869518033088948,0.7125672217112005,0.013597401142220687,1503.4893344428365,-65.99665948754,2.476777098954277,,10050.22616789993,0.00011013252460592544,76.61623322915543,1.012
305,2022-01-13 16:00:00,,,"22,6","28,2",,0.9864,100.0,100.0,100.0,100.0,"0,21",4.5,6.449999999999999,287.0,,"23,4",,,,298.65,"0,359","0,328","0,224","0,306",,9.0,140.0,"15,9","801,4",1.0,0.0,3.5686032772250313,3.7735263991009442,0.25966930979254776,,2182.8755820013334,,,,,0.6091494908629369,1.4878380123525914,0.02983868394941712,1504.7945637502182,-64.81441403421721,6.196094172821612,0.7984919628007522,,0.00020919411465115503,46.68762519018186,1.0105
18487,2024-02-10 06:00:00,295.65,11.5,"21,6","26,5",0.1,,25.0,4.0,16.0,40.0,"0,15",,,315.0,296.0,"9,7",296.35,298.35,298.75,,"0,265","0,266","0,323","0,323",,0.0,3.0,0,"35,2",1.0,0.0,3.2949496778166356,3.919007002422025,,3.9672166086405145,2174.1952001161726,2085.775158157451,8.165770420238253,396.57619113033985,,6.971936618899485,1.5277616557878189,0.003011290057573696,1502.487840133743,-60.46459402642061,6.266452038353217,,,2.147693564612321e-05,24.724030999015493,1.0132
15313,,,11.8,"20,1","24,4",,0.9903,100.0,86.0,0.0,77.0,"0,16",,,330.0,291.0,9,296.54999999999995,300.75,299.04999999999995,298.15,"0,08","0,07","0,128","0,225",0.0,0.0,0.0,0,0,0.0,0.0,0.4269793911755832,,0.36584057425015765,6.465170380194102,2192.7811206404444,,,,,-9.646527626905469,0.1,0.030507672025990144,1503.4851710397647,-73.0393925341151,1.5090128512501726,0.23124625271417315,,8.336084855574088e-05,85.4057070697205,1.0147
7725,2022-11-18 20:00:00,297.45,12.400000000000002,"22,8","29,3","0,5",0.9859,,,52.0,100.0,"0,25",,2.55,,288.0,,,299.45,298.04999999999995,298.04999999999995,"0,32","0,301","0,323","0,332",0.0,,0.0,,0,0.0,0.0,2.6160557103023563,4.5723228329801735,,3.5032678341571417,2185.6009851374806,,,354.99688162349656,2.9757448384265044,-8.133836116318202,0.1,0.016369666102700572,1513.3071192396592,-69.9211577551327,4.496415878118445,0.5821119815572594,5120100.236827524,0.0002363049367347882,73.6886282761994,1.0099
10320,,,13.6,"21,5","26,8",,0.9894,57.0,,7.0,100.0,,,,,,,,298.65,298.04999999999995,298.15,,"0,255","0,294","0,336",0.0,0.0,,0,0,0.0,0.0,3.67395182445872,3.5539166678842804,0.23221572838555504,4.411671258090624,2222.652149799516,,,,,1.0775541008232112,1.5399809630587427,0.01533595646199096,1497.2937095988284,-67.9083342436672,6.451913100221643,,1215442.8160908811,0.0001958610199540166,10.631422800223532,1.0136
6914,2022-10-16 01:00:00,,15.7,"20,7",28,"0,1",0.987,82.0,,3.0,100.0,"0,57",1.7999999999999998,,,56.0,5,296.25,297.95,298.04999999999995,298.15,"0,293","0,302","0,309","0,308",0.0,,,0,0,0.0,,1.0252811352242759,4.641661766267085,0.2831542528182159,4.649436039283135,2183.585430822454,,,,,-11.60366359852339,0.1,0.015687260791241688,1491.0288805918165,,2.8283710244617306,,,4.77989261084168e-05,,1.0111
15737,2023-10-18 16:00:00,,22.3,"20,2","31,5","0,1",0.9869,26.0,,19.0,,"1,62",7.5,9.675,210.0,210.0,"21,2",305.04999999999995,301.95,300.15,298.54999999999995,"0,081","0,069","0,114",,290.0,,155.0,"277,7","669,9",1.0,60.0,1.089452406324451,5.1312325055568,0.3550885384132606,5.000295674224539,2243.5713609462655,,,,,-15.452799077308498,0.1294781841156767,0.039461489885838856,1514.1484543412625,,2.1593022736681067,0.3282682851863559,10037.168059559373,2.4702843914075406e-05,81.72355507238603,1.0106
10225,,,,"19,6",,,,91.0,1.0,100.0,100.0,"0,52",8.925,,335.0,327.0,"19,4",295.35,297.15,297.85,298.15,"0,315","0,336","0,354","0,333",0.0,0.0,,0,,0.0,0.0,4.249255462521833,3.4855711188566225,0.22760043984377035,3.8921586656905798,2207.5865297686687,,,,,8.200238185596325,1.6741084521251606,0.016561501439188886,1490.0995878975561,,6.894739873572273,0.9012591491732406,1329380.4081519442,3.1665794329999674e-05,12.315460839404352,1.0128
18019,2024-01-21 18:00:00,,14.5,22,"27,6",,,,34.0,20.0,78.0,"0,46",9.9,15.825,,,"23,8",298.95,299.25,298.75,299.35,"0,285","0,285","0,323","0,268",52.0,25.0,27.0,"156,8","176,4",1.0,34.62616666666667,3.624051607588897,3.662830416536713,0.22846384279521875,3.3917410586487433,2226.624678609621,,,,,13.072036711953857,1.3576309351293236,0.010802783612927889,1499.528849520084,-66.4574395670192,,0.7652051239611454,16847.096031440768,7.963704815560481e-05,,1.0105
253,2022-01-11 12:00:00,,14.8,24,32,"5,3",0.9872,100.0,100.0,,100.0,"0,57",6.824999999999999,8.25,236.0,238.0,"34,6",301.45,,298.75,298.65,"0,334","0,265","0,191","0,308",589.0,,383.0,"213,5","1364,7",1.0,,2.376071741639565,4.453586837179248,0.27491813126316633,4.31019491005753,2176.962803570065,,,,,17.611110444526858,1.6390587976303013,0.017495152736222264,1499.3067631615006,-69.53143732872827,4.5172964146298895,0.5413701433992408,12251.05224357075,0.00027873877733478747,,1.011
5083,2022-07-31 18:00:00,297.54999999999995,14.5,"21,7","28,4",0,,40.0,11.0,,100.0,,,10.5,210.0,198.0,"15,5",300.15,299.25,297.95,,,"0,16","0,192","0,274",19.0,7.0,12.0,"65,4",,0.0,0.7595,0.01,6.218446547857358,0.35632427009355333,5.96408040562704,2220.626973327915,,,393.13796834024333,,2.657396276896903,0.2559247619655676,0.005185334024899817,1492.1355482079366,-82.24335784499411,1.1300830324217688,0.16834750883463587,1109.02749328866,3.370738485506649e-05,,1.0083
18593,2024-02-14 16:00:00,300.25,15.1,"24,1","32,8",,,44.0,12.0,5.0,99.0,"0,59",2.325,,,204.0,13,301.95,,299.04999999999995,299.15,"0,249","0,259","0,284","0,321",,40.0,177.0,"67,6","829,7",,3.823833333333333,3.2297986358895416,4.156102905630354,0.31391449989362574,4.378140200779644,,2020.6697722274987,7.9871298432258495,427.196703234896,2.522467600817526,0.7294664727237259,2.281970474015351,0.035968988540861425,,-62.10931662704919,5.360210511132479,0.6825463521312861,,6.409307623262184e-05,30.187312766294376,1.0094
512,2022-01-22 07:00:00,,,22,,,0.9864,45.0,,18.0,,"0,43",4.949999999999999,8.475000000000001,311.0,307.0,"11,9",296.85,297.04999999999995,298.04999999999995,298.54999999999995,"0,279","0,287","0,248","0,299",136.0,,69.0,"323,5","292,5",1.0,60.0,3.544330270639896,3.824797478802874,0.21943585729808124,4.351852068651715,2165.233544286849,,,,,-1.2062825266832893,1.3330564905468776,0.025458348080243404,1496.0312003704953,-66.80403885253186,5.830858749606786,0.741877986031485,27047.545208656364,0.0001428511512955094,44.261843234137885,1.0104
10206,2023-03-02 05:00:00,,11.5,"21,1","25,5","3,2",,,14.0,91.0,100.0,"0,14",,10.425,292.0,295.0,"12,2",295.45,296.85,,298.15,,"0,377","0,345",,0.0,,0.0,0,0,0.0,,4.258094066191059,3.9492301751690664,0.26855702482180915,,2180.54144488393,,,,,10.070945087952191,1.8793109996015336,,1482.8116949175096,-61.04142794026188,8.458025913950078,,1774319.110894496,0.00014966333936424734,15.055252621607618,1.0119
21201,2024-06-02 08:00:00,,15.1,,"31,8",0.0,0.9904,,16.0,7.0,98.0,"0,58",1.875,1.95,180.0,164.0,"10,1",299.15,298.65,299.25,299.35,"0,24","0,238","0,261","0,285",288.0,203.0,,"528,5","510,8",1.0,60.0,1.1949944669233763,5.686464210085626,0.37880577222584133,5.497861321390087,2209.7050318943916,,,,,9.189906709852286,1.2846448112494018,0.02788372702127512,1497.8320462695092,-67.27261705893225,2.309106236716058,0.382539518233681,,4.10327114626096e-05,38.0408399659146,1.0143
7113,2022-10-24 08:00:00,298.35,14.5,,"29,3","0,1",0.9883,,49.0,36.0,100.0,"0,47",5.699999999999999,7.050000000000001,270.0,274.0,"17,6",,297.35,298.04999999999995,298.04999999999995,"0,304","0,318","0,315","0,341",,206.0,178.0,"383,4","742,8",1.0,60.0,1.4186425138132503,6.5834561162165555,0.4141044712025531,6.160281811172362,2193.2912136152895,2061.8014845702114,,400.8703896229468,2.7630027055390656,-7.2367005186357805,0.1,0.017824240017466356,1498.7384262084768,-59.71569317658778,2.8450373076488233,0.3627509580575763,1530.1009497303194,3.165429281214112e-05,,1.0123
3334,2022-05-19 21:00:00,,10.900000000000002,,"29,8",,0.9887,46.0,0.0,26.0,100.0,"0,08",,3.075,309.0,315.0,4,298.04999999999995,299.25,299.04999999999995,298.65,"0,317","0,282","0,26","0,3",0.0,0.0,0.0,0,0,0.0,,1.9877024272791524,,0.31279885537758206,5.004867221866453,2209.3016272568916,,,,,-9.519918967040708,2.109970631979523,0.012405019722419634,1509.3787888436477,-66.52454856208264,3.7709787283652525,0.5088525178286435,3140.335487804235,8.102500439820721e-05,16.774217222489746,1.0128
19754,,,14.8,"22,7",,,0.9867,,10.0,1.0,100.0,"0,54",0.975,1.725,236.0,129.0,"2,9",297.54999999999995,299.35,299.65,299.35,"0,29","0,29","0,268","0,303",0.0,0.0,0.0,0,0,0.0,0.0,3.2445378849164914,4.351200577806639,,,2208.8417144996315,,,,,-7.823171417518896,2.0670166429125607,0.013946115518890164,1494.3508862058238,-60.95993458594588,5.447885983097631,0.685004939446286,583927.0842890072,,10.0,1.0106
8770,2023-01-01 09:00:00,,15.1,"23,5","31,6",0,0.9882,,3.0,29.0,100.0,"0,59",,5.699999999999999,234.0,245.0,23,299.75,297.45,297.95,298.15,"0,301","0,316","0,308","0,304",532.0,290.0,242.0,"438,1","936,3",1.0,60.0,2.59150373562598,4.681180931728757,0.27572457147871204,4.80135902354152,2190.605893840504,,,,,-2.8052222413540573,0.8710057797633491,0.007652758516941164,,-62.477642277553,4.49993872019329,,1532.1964124405536,9.067977902972208e-05,,1.0121
8280,,294.85,11.5,"20,9","25,5",,0.9869,70.0,23.0,32.0,100.0,,,4.425000000000001,319.0,284.0,"11,9",296.25,298.35,298.25,,"0,288","0,279","0,272","0,316",,0.0,0.0,0,0,0.0,0.0,1.757880046701285,5.961950485992652,0.35999996883874014,5.9855765246616,2182.420222151775,2088.3290204923205,8.227921160056317,374.24375611498954,3.035314472726339,7.258721964592895,0.8860799209030592,0.009141211648453171,,-70.69036003838917,3.5214576753482056,0.458731258344295,,,55.04630110253165,1.0111
20843,2024-05-18 10:00:00,301.65,18.1,"23,2","33,8",0.0,0.9874,19.0,,1.0,,"1,06",6.2250000000000005,,,138.0,"21,2",301.45,298.85,299.35,299.35,"0,157","0,176","0,201","0,292",,,99.0,,"1003,9",1.0,,1.6382827248369316,5.261761727205098,,4.441378859991783,2202.766550653376,2008.1412505774313,7.906739566097903,430.1003104756981,2.306377344812017,8.605575054078809,1.218271639800054,0.01376358836484812,1485.7701302001478,-65.80090207665015,3.2228087696764165,0.43729067180285086,118.75270561468761,0.00014903321781515978,30.574013354725604,1.0111
15638,2023-10-14 13:00:00,305.65,26.5,19,"35,9",,0.9866,,6.0,8.0,28.0,"2,7",9.45,11.475,200.0,199.0,,309.25,301.25,299.75,298.45,"0,073","0,072","0,119","0,22",870.0,684.0,186.0,"714,2","1316,6",1.0,,1.2653034576160191,4.8907549255657985,0.29373330710819817,5.263794092263876,2233.080717797035,1945.8916937625615,7.784635231991094,463.92231579931166,1.909581460456331,5.555967825862603,0.15114236353538793,0.009708924066029745,1496.261399456689,,2.444173917185899,,1110.6103254002135,0.00011843669473617696,88.87692085685072,1.01
13139,2023-07-02 10:00:00,,15.1,"22,3",29,,0.9906,86.0,83.0,15.0,,"0,56",8.399999999999999,10.5,180.0,,"25,9",,,298.04999999999995,298.54999999999995,,,"0,152","0,248",472.0,,200.0,"383,6","938,3",1.0,60.0,0.06329137347625469,6.30198650621379,,6.294494675752267,2182.665930309102,,,,,-12.146439511935572,1.1373035647175853,0.036762994609105724,1512.91436083843,-75.48880175802009,0.6762447056978409,0.12078482402228702,4.7686014038805205,0.00023754664866168024,48.453003384531655,1.0146
